"","GeoName","StateAbbrev","Schools","LawEnforcement","FireEMS","HospitalMedical","fips.x","NAME.x","state_fips","COUNTYFP","Year","HPI_annual_pct_change","HPI","HPI with 1990 base","HPI with 2000 base","grant_amount","number_of_properties","number_of_grants","protection_grant","accommodation_grant","relocation_grant","planning_grant","protection_amount","accommodation_amount","relocation_amount","planning_amount","labor_force","Employed","Unemployed","unemployment_rate","population","housing_count","County_name","Census_Division","mean_temp_January_1941-70","mean_hrs_sunlight_January_1941-70","mean_temp_July_1941-70","mean_rel_humidity_July_1941-70","JAN TEMP - Z","JAN SUN - Z","JUL TEMP - Z","JUL HUM - Z","TOPOG - Z","LN WATER  AREA - Z","nat_amenity_scale","nat_amenity_rank","Median_Household_Income_2019","Med_HH_Income_Percent_of_State_Total_2019","percent_no_hs_diploma","percent_only_hs_diploma","percent_some_college_diploma","percent_bachelors_or_higher","white_only","black_only","native_american_only","asian_only","multiracial","not_hispanic","hispanic","Inundated_2020","Inundated_2100","FP_100_year_2020","FP_100_year_2100","Location ID","Location","July_2019_Mean_Temp","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean","disasters_declared"
"3190","Ulster County","NY",69,24,97,17,36111,"New York",36,111,2011,-3.46,535.81,"171.84","159.54",0,0,0,0,0,0,0,0,0,0,0,91289,84123,7166,7.8,182448,83941,"ULSTER",2,26.5,135,74.6,62,-0.52619,-0.49703,-0.21137,-0.41119,1.68702,0.65925,0.7,4,64090,89,13.8,29.85,27.65,28.75,162532,11684,772,3199,4293,166584,15909,558,2037,4326,3345,"NY-111","Ulster County",72.5,117,3.7,68.8,4
"3191","Ulster County","NY",69,24,97,17,36111,"New York",36,111,2012,-4.77,510.25,"163.64","151.93",169244,0,1,0,0,0,1,0,0,0,169244,91045,83508,7537,8.3,181538,84116,"ULSTER",2,26.5,135,74.6,62,-0.52619,-0.49703,-0.21137,-0.41119,1.68702,0.65925,0.7,4,64090,89,13.8,29.85,27.65,28.75,162532,11684,772,3199,4293,166584,15909,558,2037,4326,3345,"NY-111","Ulster County",72.5,117,3.7,68.8,0
"3192","Ulster County","NY",69,24,97,17,36111,"New York",36,111,2013,-1.76,501.27,"160.76","149.26",5395952,29,2,0,0,2,0,0,0,5395952,0,90350,83899,6451,7.1,180698,84290,"ULSTER",2,26.5,135,74.6,62,-0.52619,-0.49703,-0.21137,-0.41119,1.68702,0.65925,0.7,4,64090,89,13.8,29.85,27.65,28.75,162532,11684,772,3199,4293,166584,15909,558,2037,4326,3345,"NY-111","Ulster County",72.5,117,3.7,68.8,2
"3193","Ulster County","NY",69,24,97,17,36111,"New York",36,111,2014,0.87,505.64,"162.17","150.56",153217,0,1,1,0,0,0,153217,0,0,0,87975,82958,5017,5.7,180400,84396,"ULSTER",2,26.5,135,74.6,62,-0.52619,-0.49703,-0.21137,-0.41119,1.68702,0.65925,0.7,4,64090,89,13.8,29.85,27.65,28.75,162532,11684,772,3199,4293,166584,15909,558,2037,4326,3345,"NY-111","Ulster County",72.5,117,3.7,68.8,0
"3194","Ulster County","NY",69,24,97,17,36111,"New York",36,111,2015,1.4,512.7,"164.43","152.66",0,0,0,0,0,0,0,0,0,0,0,88339,84097,4242,4.8,179658,84631,"ULSTER",2,26.5,135,74.6,62,-0.52619,-0.49703,-0.21137,-0.41119,1.68702,0.65925,0.7,4,64090,89,13.8,29.85,27.65,28.75,162532,11684,772,3199,4293,166584,15909,558,2037,4326,3345,"NY-111","Ulster County",72.5,117,3.7,68.8,0
"3195","Ulster County","NY",69,24,97,17,36111,"New York",36,111,2016,1.45,520.12,"166.81","154.87",0,0,0,0,0,0,0,0,0,0,0,88138,84242,3896,4.4,179042,84894,"ULSTER",2,26.5,135,74.6,62,-0.52619,-0.49703,-0.21137,-0.41119,1.68702,0.65925,0.7,4,64090,89,13.8,29.85,27.65,28.75,162532,11684,772,3199,4293,166584,15909,558,2037,4326,3345,"NY-111","Ulster County",72.5,117,3.7,68.8,0
"3196","Ulster County","NY",69,24,97,17,36111,"New York",36,111,2017,4.43,543.18,"174.20","161.74",0,0,0,0,0,0,0,0,0,0,0,88041,84047,3994,4.5,178635,85104,"ULSTER",2,26.5,135,74.6,62,-0.52619,-0.49703,-0.21137,-0.41119,1.68702,0.65925,0.7,4,64090,89,13.8,29.85,27.65,28.75,162532,11684,772,3199,4293,166584,15909,558,2037,4326,3345,"NY-111","Ulster County",72.5,117,3.7,68.8,1
"3197","Ulster County","NY",69,24,97,17,36111,"New York",36,111,2018,5.35,572.25,"183.53","170.40",0,0,0,0,0,0,0,0,0,0,0,88268,84817,3451,3.9,178418,85396,"ULSTER",2,26.5,135,74.6,62,-0.52619,-0.49703,-0.21137,-0.41119,1.68702,0.65925,0.7,4,64090,89,13.8,29.85,27.65,28.75,162532,11684,772,3199,4293,166584,15909,558,2037,4326,3345,"NY-111","Ulster County",72.5,117,3.7,68.8,0
"3198","Ulster County","NY",69,24,97,17,36111,"New York",36,111,2019,7.16,613.23,"196.67","182.60",0,0,0,0,0,0,0,0,0,0,0,87692,84387,3305,3.8,177573,85608,"ULSTER",2,26.5,135,74.6,62,-0.52619,-0.49703,-0.21137,-0.41119,1.68702,0.65925,0.7,4,64090,89,13.8,29.85,27.65,28.75,162532,11684,772,3199,4293,166584,15909,558,2037,4326,3345,"NY-111","Ulster County",72.5,117,3.7,68.8,0
"3199","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2000,14.81,580.04,"130.48","100.00",0,0,0,0,0,0,0,0,0,0,0,461112,445401,15711,3.4,925511,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3200","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2001,9.8,636.87,"143.27","109.80",52000,0,1,1,0,0,0,52000,0,0,0,463716,446213,17503,3.8,931577,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,2
"3201","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2002,9.74,698.89,"157.22","120.49",0,0,0,0,0,0,0,0,0,0,0,471246,450012,21234,4.5,935219,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3202","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2003,7.39,750.53,"168.83","129.39",0,0,0,0,0,0,0,0,0,0,0,472045,450950,21095,4.5,935799,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,2
"3203","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2004,12.41,843.64,"189.78","145.44",0,0,0,0,0,0,0,0,0,0,0,477966,456741,21225,4.4,935457,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,1
"3204","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2005,15.38,973.38,"218.97","167.81",170600,1,5,0,1,0,4,0,6000,0,164600,482484,463188,19296,4,933401,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,2
"3205","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2006,6.25,1034.25,"232.66","178.31",78500,0,1,0,0,0,1,0,0,0,78500,487426,469034,18392,3.8,931426,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,1
"3206","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2007,-1.1,1022.85,"230.09","176.34",264446,0,3,0,0,0,3,0,0,0,264446,489581,471440,18141,3.7,933414,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,1
"3207","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2008,-2.99,992.25,"223.21","171.07",180599,0,4,0,1,0,1,0,40000,0,81824,495831,472088,23743,4.8,937449,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3208","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2009,-7.13,921.45,"207.29","158.86",2e+05,0,2,0,0,0,2,0,0,0,2e+05,487641,453096,34545,7.1,944201,NA,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3209","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2010,-4.67,878.42,"197.61","151.44",50000,0,1,0,0,0,1,0,0,0,50000,478676,443476,35200,7.4,950601,370922,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,1
"3210","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2011,-2.48,856.65,"192.71","147.69",316523.89,0,5,0,1,0,4,0,48347.89,0,268176,473504,440021,33483,7.1,956262,371103,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,2
"3211","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2012,-3,830.95,"186.93","143.26",10352065.18,2,12,0,3,0,3,0,8863473,0,472665,477481,442827,34654,7.3,959585,371866,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3212","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2013,0.42,834.47,"187.72","143.86",2818837,0,2,0,2,0,0,0,2818837,0,0,477670,447795,29875,6.3,964567,372204,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,2
"3213","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2014,3.52,863.84,"194.33","148.93",0,0,0,0,0,0,0,0,0,0,0,470532,446378,24154,5.1,967044,372625,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3214","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2015,2.97,889.46,"200.09","153.34",12556960,0,1,0,0,0,0,0,0,0,0,478437,456728,21709,4.5,968773,373018,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3215","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2016,3.26,918.49,"206.62","158.35",0,0,0,0,0,0,0,0,0,0,0,477692,457221,20471,4.3,970267,373631,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3216","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2017,3.16,947.48,"213.14","163.35",0,0,0,0,0,0,0,0,0,0,0,480739,459137,21602,4.5,969689,374898,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3217","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2018,3.97,985.08,"221.60","169.83",0,0,0,0,0,0,0,0,0,0,0,482058,463315,18743,3.9,968213,375856,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3218","Westchester County","NY",397,46,116,60,36119,"New York",36,119,2019,2.91,1013.71,"228.04","174.77",230000,0,1,0,0,0,1,0,0,0,230000,484382,466158,18224,3.8,967506,377297,"WESTCHESTER",2,27,135,74.7,62,-0.48483,-0.49703,-0.19519,-0.41119,0.92868,1.46275,0.8,4,101741,141.2,14.15,20.65,20.25,44.9,719053,148215,7556,53834,20399,742081,207032,3617,42997,59921,119306,"NY-119","Westchester County",77.4,124,4.7,72.7,0
"3219","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2000,5.73,175.42,"139.04","100.00",868552,16,2,0,0,2,0,0,0,868552,0,20738,19501,1237,6,44950,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3220","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2001,4.67,183.61,"145.53","104.67",163371,6,1,0,0,1,0,0,0,163371,0,20097,18383,1714,8.5,45084,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3221","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2002,3.84,190.67,"151.13","108.69",0,0,0,0,0,0,0,0,0,0,0,19627,17850,1777,9.1,45216,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3222","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2003,2.04,194.57,"154.21","110.91",0,0,0,0,0,0,0,0,0,0,0,20130,18416,1714,8.5,45418,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,1
"3223","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2004,6.29,206.81,"163.92","117.89",0,0,0,0,0,0,0,0,0,0,0,19991,18621,1370,6.9,45618,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3224","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2005,9.56,226.58,"179.59","129.16",1019643,15,1,0,1,0,0,0,1019643,0,0,20198,18904,1294,6.4,46059,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,2
"3225","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2006,12.82,255.62,"202.60","145.71",1306375,24,4,0,4,0,0,0,1306375,0,0,20572,19398,1174,5.7,46622,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3226","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2007,7.1,273.77,"216.99","156.06",0,0,0,0,0,0,0,0,0,0,0,21313,20122,1191,5.6,46702,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3227","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2008,1.67,278.34,"220.62","158.67",175746,2,1,0,1,0,0,0,175746,0,0,20743,19269,1474,7.1,47297,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3228","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2009,-5.44,263.21,"208.62","150.04",420036,4,2,0,1,0,1,0,370236,0,49800,20791,18428,2363,11.4,47485,NA,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,1
"3229","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2010,-2.81,255.81,"202.76","145.83",0,0,0,0,0,0,0,0,0,0,0,21171,18692,2479,11.7,47822,24730,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,1
"3230","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2011,-2.67,248.98,"197.34","141.93",478776,5,2,0,1,1,0,0,293755,185021,0,21473,19085,2388,11.1,47675,24899,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,3
"3231","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2012,-3.11,241.23,"191.20","137.52",0,0,0,0,0,0,0,0,0,0,0,21047,18820,2227,10.6,47431,25124,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3232","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2013,-0.94,238.98,"189.41","136.23",1944601,15,3,0,1,2,0,0,149063,1795538,0,20457,18514,1943,9.5,47382,25460,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3233","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2014,-3.81,229.87,"182.20","131.04",639135,4,1,0,1,0,0,0,639135,0,0,20086,18609,1477,7.4,47339,25584,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3234","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2015,0.13,230.16,"182.43","131.20",1429441.85,11,1,0,1,0,0,0,1429441.85,0,0,20121,18803,1318,6.6,47389,25713,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3235","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2016,6.33,244.74,"193.98","139.51",902549,7,2,0,2,0,0,0,902549,0,0,20307,19153,1154,5.7,47369,25928,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,0
"3236","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2017,-1.84,240.24,"190.42","136.95",288685,3,2,0,1,1,0,0,215670,73015,0,19992,18992,1000,5,47033,26111,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,2
"3237","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2018,2.71,246.74,"195.57","140.66",646567,4,2,0,1,1,0,0,539590,106977,0,19681,18768,913,4.6,47056,26266,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,2
"3238","Beaufort County","NC",20,5,22,5,37013,"North Carolina",37,13,2019,0.41,247.75,"196.36","141.23",0,0,0,0,0,0,0,0,0,0,0,19578,18672,906,4.6,46994,26383,"BEAUFORT",5,42.3,172,79.4,78,0.78087,0.617,-0.14112,-1.5065,-1.19466,1.4687,0.02,3,49410,86.1,18.65,33.15,29.9,18.3,34176,12395,408,190,590,44593,3166,1273,19835,27033,39372,"NC-013","Beaufort County",81.1,109,2.1,79,1
"3239","Bertie County","NC",12,5,16,3,37015,"North Carolina",37,15,2000,5.31,131.88,".","100.00",0,0,0,0,0,0,0,0,0,0,0,8400,7816,584,7,19762,NA,"BERTIE",5,42.5,172,79,78,0.79742,0.617,-0.01635,-1.5065,-1.19466,1.00459,-0.3,3,37899,66,28.9,37.4,22.45,11.2,7560,13317,97,103,205,21015,267,60,321,1189,938,"NC-015","Bertie County",80.8,114,2.7,78.1,0
"3240","Bertie County","NC",12,5,16,3,37015,"North Carolina",37,15,2001,0.99,133.19,".","100.99",339940,17,1,0,0,1,0,0,0,339940,0,8319,7666,653,7.8,19829,NA,"BERTIE",5,42.5,172,79,78,0.79742,0.617,-0.01635,-1.5065,-1.19466,1.00459,-0.3,3,37899,66,28.9,37.4,22.45,11.2,7560,13317,97,103,205,21015,267,60,321,1189,938,"NC-015","Bertie County",80.8,114,2.7,78.1,0
"3241","Bertie County","NC",12,5,16,3,37015,"North Carolina",37,15,2002,4.9,139.71,".","105.94",0,0,0,0,0,0,0,0,0,0,0,8142,7484,658,8.1,19841,NA,"BERTIE",5,42.5,172,79,78,0.79742,0.617,-0.01635,-1.5065,-1.19466,1.00459,-0.3,3,37899,66,28.9,37.4,22.45,11.2,7560,13317,97,103,205,21015,267,60,321,1189,938,"NC-015","Bertie County",80.8,114,2.7,78.1,0
"3242","Bertie County","NC",12,5,16,3,37015,"North Carolina",37,15,2003,3.07,144,".","109.19",0,0,0,0,0,0,0,0,0,0,0,8488,7869,619,7.3,19897,NA,"BERTIE",5,42.5,172,79,78,0.79742,0.617,-0.01635,-1.5065,-1.19466,1.00459,-0.3,3,37899,66,28.9,37.4,22.45,11.2,7560,13317,97,103,205,21015,267,60,321,1189,938,"NC-015","Bertie County",80.8,114,2.7,78.1,1
"3243","Bertie County","NC",12,5,16,3,37015,"North Carolina",37,15,2004,4.26,150.13,".","113.84",0,0,0,0,0,0,0,0,0,0,0,8355,7714,641,7.7,20018,NA,"BERTIE",5,42.5,172,79,78,0.79742,0.617,-0.01635,-1.5065,-1.19466,1.00459,-0.3,3,37899,66,28.9,37.4,22.45,11.2,7560,13317,97,103,205,21015,267,60,321,1189,938,"NC-015","Bertie County",80.8,114,2.7,78.1,0
"3244","Bertie County","NC",12,5,16,3,37015,"North Carolina",37,15,2005,7.17,160.9,".","122.01",0,0,0,0,0,0,0,0,0,0,0,8769,8145,624,7.1,20057,NA,"BERTIE",5,42.5,172,79,78,0.79742,0.617,-0.01635,-1.5065,-1.19466,1.00459,-0.3,3,37899,66,28.9,37.4,22.45,11.2,7560,13317,97,103,205,21015,267,60,321,1189,938,"NC-015","Bertie County",80.8,114,2.7,78.1,2
"3245","Bertie County","NC",12,5,16,3,37015,"North Carolina",37,15,2006,7.9,173.61,".","131.65",0,0,0,0,0,0,0,0,0,0,0,8731,8165,566,6.5,19936,NA,"BERTIE",5,42.5,172,79,78,0.79742,0.617,-0.01635,-1.5065,-1.19466,1.00459,-0.3,3,37899,66,28.9,37.4,22.45,11.2,7560,13317,97,103,205,21015,267,60,321,1189,938,"NC-015","Bertie County",80.8,114,2.7,78.1,0
